id_venda,id_pedido,data_venda,data_envio,id_cliente,nome_cliente,email_cliente,cidade_cliente,estado_cliente,categoria_produto,produto,marca,quantidade,valor_unitario,valor_venda,desconto,frete,canal,forma_pagamento,parcelas,status_pagamento,transportadora,status_entrega
2579,PED-85644,2025-12-13,2025-11-13,589,Théo Cavalcante,mcosta@example.com,Vieira,ES,Eletrônicos,Quo,Nike,5,194.44,1035.69,20,87.28,App,Crédito,12,Pendente,Jadlog,Atrasado
2580,PED-11435,2025-07-09,2025-02-21,160,Arthur Gabriel Melo,jsousa@example.com,Pacheco de Camargo,RR,Eletrônicos,Nesciunt,Nike,4,1639.63,2650.09,0,46.68,Aplicativo,Débito,1,aprovado,Total Express,Entregue
2581,PED-73666,2024-08-20,2025-02-07,466,Samuel Cassiano,da-luzravy@example.net,Aragão da Praia,RS,Casa,Voluptatibus,Apple,1,3203.62,2103.94,0,110.73,app,Boleto,6,Aprovado,Correios,Em trânsito
2582,PED-24514,2024-09-19,2025-05-02,671,João Gabriel Campos,giovannaduarte@example.org,Marques de Minas,RO,Casa,Labore,Apple,4,1761.62,2664.72,0,99.64,app,Pix,12,Recusado,Correios,Atrasado
2583,PED-87873,2025-06-02,2024-07-14,429,Vitória da Mota,bvargas@example.com,Rocha,PB,Roupas,Porro,Adidas,3,2432.83,990.19,0,81.54,app,Boleto,2,Recusado,Total Express,Atrasado
2584,PED-81563,2024-02-19,2024-04-25,712,Luiza Nascimento,cunhatheo@example.org,Câmara dos Dourados,PI,Beleza,Id,Adidas,1,145.48,2387.53,30,108.67,App,Débito,2,aprovado,Correios,Atrasado
2585,PED-24398,2025-01-23,2025-07-27,33,Ana Sophia da Luz,isabellopes@example.net,Lopes Paulista,RS,Casa,Ullam,Apple,2,1685.3,2824.94,20,93.11,Aplicativo,Crédito,1,Aprovado,Total Express,Atrasado
2586,PED-45472,2024-12-27,2024-02-02,578,Maysa Caldeira,kaiquepinto@example.org,da Cunha,BA,Roupas,Eos,Nike,4,1513.09,1803.15,0,57.29,Aplicativo,Boleto,3,aprovado,Jadlog,Em trânsito
2587,PED-91641,2025-12-21,2025-11-29,256,Sr. Ryan da Costa,mariane77@example.net,Cavalcante Alegre,RR,Beleza,Nobis,Adidas,5,2268.1,2005.97,30,45.39,SITE,Crédito,1,Aprovado,Jadlog,Entregue
2588,PED-87811,2025-04-02,2024-02-19,66,Heloisa Nogueira,mcamara@example.com,Farias de Sales,RJ,Beleza,Occaecati,Samsung,5,1454.03,3230.17,20,96.27,app,Crédito,1,Recusado,Jadlog,Em trânsito
2589,PED-91620,2025-10-20,2025-02-09,811,Ana Carolina Pires,castrorebeca@example.com,Farias,DF,Roupas,Eius,Genérica,2,3233.78,2040.42,0,78.47,Aplicativo,Débito,2,Pendente,Jadlog,Entregue
2590,PED-66251,2024-04-04,2024-02-05,288,Catarina Sampaio,lcunha@example.org,Correia de Gomes,MT,eletronicos,Vero,LG,5,3060.4,3469.72,20,116.52,App,Débito,1,Pendente,Jadlog,Entregue
2591,PED-31923,2025-07-07,2025-10-15,545,Srta. Laura Mendes,brunapeixoto@example.net,Pereira do Oeste,RJ,Roupas,Accusamus,Nike,2,474.08,3121.77,0,80.63,SITE,Crédito,2,Pendente,Correios,Atrasado
2592,PED-25726,2024-07-26,2025-07-22,866,Apollo Brito,melissapastor@example.com,Almeida da Mata,PI,Eletrônicos,Hic,Genérica,1,3352.91,665.31,0,60.65,Site,Crédito,1,aprovado,Jadlog,Em trânsito
2593,PED-56655,2024-11-23,2025-02-25,1045,Sr. Pedro Henrique Silveira,costeladavi-lucca@example.com,da Cruz,MG,Beleza,Dolorum,Samsung,3,1106.01,3437.52,20,102.86,Aplicativo,Pix,6,Aprovado,Correios,Atrasado
2594,PED-43412,2024-08-27,2024-08-05,315,Emanuel Sampaio,enzo-gabrielgarcia@example.com,Cunha,RO,Casa,Corrupti,LG,2,2589.98,1193.1,0,9.18,SITE,Pix,3,aprovado,Jadlog,Entregue
2595,PED-85273,2025-03-08,2024-12-25,1187,Maria Costa,clara01@example.com,Rocha,PI,Eletrônicos,Facere,Apple,5,2603.2,1853.39,0,110.29,Aplicativo,Débito,1,Recusado,Total Express,Atrasado
2596,PED-67037,2024-11-13,2025-08-18,838,Pedro da Luz,camila12@example.com,Guerra Alegre,RO,Roupas,Veritatis,Nike,5,3431.67,2347.07,10,18.21,Aplicativo,Crédito,12,Recusado,Total Express,Atrasado
2597,PED-38702,2025-09-18,2025-02-08,1141,Sr. Oliver Cavalcanti,xalbuquerque@example.org,Casa Grande do Norte,GO,Roupas,Quasi,Samsung,1,2071.39,2615.28,10,96.44,Site,Débito,1,Recusado,Correios,Em trânsito
2598,PED-90470,2025-01-20,2024-02-06,1149,Vitória Vargas,luiz-gustavofarias@example.com,Barros do Campo,PI,Eletrônicos,Ducimus,Adidas,2,412.48,1214.42,0,93.72,Site,Débito,1,Recusado,Correios,Em trânsito
2599,PED-35595,2025-09-22,2024-09-13,429,Sara Ramos,gabrielcamargo@example.org,Melo,MA,Casa,Repudiandae,Genérica,2,2441.8,3218.87,0,49.09,Aplicativo,Pix,6,Aprovado,Total Express,Atrasado
2600,PED-61177,2024-07-22,2025-12-08,255,Mirella Pastor,larissafreitas@example.com,Moraes de Goiás,RJ,Eletrônicos,Vitae,LG,2,763.75,1839.18,0,102.4,App,Débito,1,Aprovado,Correios,Atrasado
2601,PED-41697,2025-06-29,2025-01-03,81,Luiza Rezende,apollo61@example.com,Ribeiro de da Rosa,RN,Roupas,Quo,LG,5,1463.62,1918.29,10,8.09,app,Pix,2,Pendente,Total Express,Em trânsito
2602,PED-69008,2024-08-02,2025-02-09,458,Davi Lucas Costela,fcamargo@example.net,da Cruz Verde,PA,Roupas,Animi,Adidas,5,1414.01,1279.46,10,72.86,Site,Pix,3,Aprovado,Jadlog,Em trânsito
2603,PED-40009,2024-09-06,2024-10-15,493,Anthony Caldeira,vleao@example.com,Oliveira de Rios,AC,Roupas,Eum,Apple,5,2511.65,1862.63,0,97.13,Aplicativo,Crédito,2,Aprovado,Total Express,Atrasado
2604,PED-81709,2024-07-06,2024-05-03,1010,Arthur Miguel Barros,carolinaferreira@example.org,Borges,MG,Eletrônicos,Temporibus,Nike,5,1403.79,1153.97,10,91.96,App,Débito,1,Aprovado,Total Express,Em trânsito
2605,PED-61847,2025-04-25,2024-06-06,645,Ayla Farias,znogueira@example.org,Rocha das Flores,CE,Eletrônicos,Vel,Adidas,1,3015.88,2592.94,0,83.04,Site,Crédito,1,Pendente,Correios,Entregue
2606,PED-57713,2024-03-09,2025-11-01,42,Rael Moraes,guerraagatha@example.org,Abreu,RS,Eletrônicos,Maxime,Genérica,3,2054.38,2445.89,20,9.79,app,Boleto,12,Aprovado,Total Express,Entregue
2607,PED-75569,2024-02-20,2024-02-04,1164,Ana Carolina Peixoto,gda-conceicao@example.net,Abreu,ES,Beleza,Eligendi,Nike,1,1866.87,3178.74,0,82.34,Site,Boleto,1,Recusado,Correios,Em trânsito
2608,PED-96723,2024-05-04,2025-10-07,518,Stephany Araújo,viniciussiqueira@example.org,Guerra da Serra,PI,Roupas,Veniam,LG,3,2297.62,688.69,0,94.16,Aplicativo,Crédito,1,Recusado,Correios,Entregue
2609,PED-99088,2025-12-02,2024-03-04,434,Ana Clara da Paz,novaislucca@example.org,Pereira,RJ,Roupas,Vel,LG,4,2889.46,3484.74,0,118.72,Aplicativo,Crédito,1,Pendente,Correios,Entregue
2610,PED-64504,2025-08-21,2025-04-24,958,Eduardo Gomes,da-motaluiz-henrique@example.com,Machado Alegre,AP,eletronicos,Corrupti,Genérica,1,912.88,2456.15,10,51.0,Aplicativo,Pix,1,Pendente,Jadlog,Entregue
2611,PED-53857,2025-06-12,2025-09-19,1064,Isabel Farias,martinssabrina@example.com,Fonseca,MG,eletronicos,Repudiandae,LG,2,1543.05,959.13,0,22.55,Aplicativo,Boleto,12,aprovado,Correios,Entregue
2612,PED-11074,2025-12-01,2025-07-29,279,Zoe Viana,marquesmirella@example.com,Guerra dos Dourados,SP,Beleza,Odit,Samsung,4,208.74,2750.67,0,59.59,Aplicativo,Crédito,3,Recusado,Correios,Atrasado
2613,PED-79803,2024-10-03,2024-09-07,596,Sra. Giovanna Fogaça,rafael75@example.com,Gomes Grande,MA,eletronicos,Molestiae,Nike,2,3388.25,147.84,10,116.74,app,Débito,3,Recusado,Jadlog,Em trânsito
2614,PED-61434,2025-07-16,2024-11-05,414,Srta. Mariah Pinto,da-matadavi-lucca@example.org,Marques do Oeste,SE,Casa,Molestiae,Nike,2,439.1,88.74,30,49.6,Site,Crédito,6,aprovado,Jadlog,Atrasado
2615,PED-31318,2024-11-23,2025-06-13,637,Caroline Cirino,marquessamuel@example.org,Nunes do Oeste,MT,Eletrônicos,Reiciendis,Samsung,3,3041.27,3448.29,0,66.83,Site,Crédito,1,Pendente,Jadlog,Atrasado
2616,PED-58853,2025-05-01,2025-01-27,275,Srta. Bárbara Nascimento,zguerra@example.net,Câmara da Praia,PB,Eletrônicos,Et,Genérica,5,2444.91,335.15,0,90.98,Aplicativo,Boleto,2,Aprovado,Total Express,Em trânsito
2617,PED-87964,2024-11-12,2026-01-04,468,Raul Abreu,ucostela@example.com,da Conceição do Galho,PR,Beleza,Nesciunt,Apple,2,3084.99,2055.78,0,42.03,Aplicativo,Pix,3,Aprovado,Total Express,Entregue
2618,PED-73177,2024-06-02,2026-01-27,707,Pedro Henrique Casa Grande,ayllavargas@example.com,Barros,MS,Eletrônicos,Laboriosam,Apple,2,1592.14,1869.35,10,37.56,app,Débito,1,Pendente,Jadlog,Em trânsito
2619,PED-85126,2025-01-24,2024-06-24,858,Bruno Monteiro,souzacaue@example.org,Ramos,PE,Beleza,Provident,Genérica,4,3245.94,1992.46,20,26.06,app,Débito,12,aprovado,Total Express,Entregue
2620,PED-57970,2025-10-16,2024-07-20,207,Lucca Fogaça,eloa95@example.net,Dias da Praia,PE,Eletrônicos,Tempora,Apple,1,1492.37,2887.86,0,47.58,App,Pix,1,Aprovado,Jadlog,Atrasado
2621,PED-46632,2025-08-28,2025-06-10,1082,Bárbara Melo,fogacaluana@example.com,da Cruz do Norte,AC,Roupas,Fugiat,Apple,3,2645.07,3188.63,10,40.84,Aplicativo,Débito,1,aprovado,Jadlog,Entregue
2622,PED-73065,2025-08-22,2024-11-11,792,Matheus Câmara,antonyrocha@example.org,Novaes de Rodrigues,AM,Beleza,Quas,Apple,4,917.47,2698.44,10,80.95,app,Débito,1,Pendente,Jadlog,Entregue
2623,PED-95557,2026-01-28,2024-10-27,61,Anthony Pinto,bella11@example.org,Mendonça de da Rosa,PI,Eletrônicos,Tempora,Nike,4,567.31,1185.19,10,16.42,app,Crédito,1,Aprovado,Jadlog,Em trânsito
2624,PED-32282,2024-03-03,2025-07-11,40,Pietra Mendonça,antonio34@example.net,Vasconcelos,MA,Beleza,Consectetur,Nike,4,1653.31,1079.42,0,100.73,Site,Pix,1,Aprovado,Jadlog,Atrasado
2625,PED-62127,2024-07-21,2024-12-01,167,Luara Carvalho,arthurcirino@example.net,Fogaça Grande,GO,Casa,Consectetur,Samsung,1,1303.3,1927.73,0,59.28,Site,Débito,3,Aprovado,Correios,Em trânsito
2626,PED-28973,2025-04-02,2025-03-17,800,Marina Gonçalves,aliciafonseca@example.org,Martins de Cunha,DF,Eletrônicos,Commodi,Genérica,4,2769.52,1438.47,0,56.49,Site,Crédito,12,aprovado,Total Express,Entregue
2627,PED-52968,2025-06-06,2024-05-14,888,José Pedro Melo,lmachado@example.net,Albuquerque Grande,PR,eletronicos,Similique,Nike,4,3443.5,461.91,0,86.0,App,Crédito,3,Pendente,Total Express,Em trânsito
2628,PED-68687,2025-01-01,2025-12-25,176,Dr. Caio Macedo,wmartins@example.com,Caldeira,PR,Beleza,Est,Adidas,5,1571.5,866.29,0,2.57,SITE,Boleto,2,Aprovado,Jadlog,Entregue
2629,PED-36284,2024-09-28,2024-04-17,581,Clarice Guerra,brunamartins@example.org,Pinto Paulista,DF,Casa,Maiores,Samsung,4,2622.01,148.76,0,80.16,App,Pix,6,Pendente,Total Express,Atrasado
2630,PED-56901,2024-06-01,2025-03-08,328,Sra. Olivia Pires,souzaantonio@example.org,Costela,GO,Eletrônicos,Quasi,Adidas,3,925.63,160.79,20,31.77,Aplicativo,Boleto,1,Aprovado,Correios,Em trânsito
2631,PED-86767,2024-12-01,2025-01-09,808,João Felipe Carvalho,hellenacasa-grande@example.net,Ramos,CE,eletronicos,Molestiae,Samsung,4,1548.59,2971.39,30,85.67,App,Boleto,1,Aprovado,Jadlog,Em trânsito
2632,PED-20062,2025-01-14,2024-11-20,1079,Gael Fogaça,nina00@example.org,Machado,PA,eletronicos,Dolores,Nike,3,1741.9,1900.23,10,67.04,Aplicativo,Pix,6,Recusado,Jadlog,Em trânsito
2633,PED-79372,2025-01-02,2024-07-12,328,Ana Cecília Marques,gabrielcaldeira@example.net,Correia da Serra,SE,Roupas,Consequuntur,Samsung,5,2859.51,408.83,10,110.99,SITE,Boleto,3,aprovado,Correios,Entregue
2634,PED-80460,2024-07-15,2026-01-06,609,Maria Julia Fogaça,rodrigueslucas-gabriel@example.org,Azevedo,SP,Casa,Ipsa,Samsung,3,2132.58,3285.34,20,31.41,app,Pix,3,Pendente,Jadlog,Atrasado
2635,PED-31018,2025-10-29,2024-11-11,703,Ravi Lucca Novaes,theo76@example.com,Azevedo de Farias,RJ,Roupas,Tempore,Apple,2,2934.76,1949.59,30,95.8,Site,Débito,1,aprovado,Correios,Entregue
2636,PED-75438,2025-11-14,2025-07-02,671,Marina Barbosa,lfernandes@example.org,Cavalcante,RS,Eletrônicos,Nisi,Adidas,1,2169.79,387.81,10,36.98,SITE,Crédito,1,Recusado,Total Express,Entregue
2637,PED-41047,2025-05-28,2024-04-11,798,Stella Guerra,auroramachado@example.net,Moraes,MG,eletronicos,In,Samsung,3,175.5,2925.03,0,101.08,Site,Crédito,12,Recusado,Correios,Atrasado
2638,PED-28830,2025-07-14,2024-12-03,139,Amanda Pires,cda-conceicao@example.com,da Costa,RR,Casa,Magni,Genérica,2,335.6,737.6,0,62.81,App,Pix,2,aprovado,Correios,Atrasado
2639,PED-18357,2024-07-19,2025-07-28,239,Dr. Anthony Gabriel Vasconcelos,tguerra@example.net,Gonçalves Verde,RN,Beleza,Enim,Genérica,2,3189.0,1228.55,0,25.03,app,Boleto,1,Pendente,Jadlog,Atrasado
2640,PED-33542,2025-05-04,2024-09-01,771,Dra. Stella Fernandes,azevedohellena@example.net,Costela do Norte,DF,Beleza,Consequuntur,Apple,3,2087.3,862.8,30,41.31,Site,Crédito,1,Aprovado,Correios,Atrasado
2641,PED-55459,2024-09-01,2025-12-09,851,Joaquim Jesus,luanaraujo@example.com,Lopes da Serra,RN,Eletrônicos,Vitae,Nike,2,2576.69,1839.4,30,91.22,app,Pix,2,aprovado,Correios,Entregue
2642,PED-65734,2024-09-04,2025-12-10,1177,Ágatha Viana,santosdante@example.com,Fernandes do Norte,PE,Eletrônicos,Quisquam,Genérica,3,426.64,2189.12,10,13.25,SITE,Crédito,2,Aprovado,Total Express,Em trânsito
2643,PED-44058,2025-09-30,2024-11-04,659,Sra. Gabrielly Novais,ana-lauranogueira@example.org,Camargo da Prata,PB,eletronicos,Sit,Apple,3,561.23,2444.0,0,111.39,Site,Débito,1,Aprovado,Correios,Em trânsito
2644,PED-49319,2025-01-17,2025-11-21,285,Joana Castro,luccada-cruz@example.net,Novaes de Goiás,DF,Casa,Provident,LG,2,641.13,1665.56,20,8.92,app,Crédito,1,Recusado,Jadlog,Entregue
2645,PED-92330,2024-05-23,2024-10-11,604,Ana Luiza Barbosa,ribeirojose-miguel@example.com,Montenegro,MG,eletronicos,Porro,Samsung,1,3208.53,1940.64,10,87.04,Aplicativo,Débito,12,Aprovado,Jadlog,Em trânsito
2646,PED-45144,2024-03-31,2024-05-22,702,Larissa Vasconcelos,piresdavi-miguel@example.com,Viana,RJ,Roupas,Iure,Genérica,3,1329.44,1273.41,0,108.58,App,Crédito,1,aprovado,Correios,Em trânsito
2647,PED-47907,2025-03-14,2024-10-07,629,Pietro Silveira,nicolemartins@example.org,Rodrigues dos Dourados,MS,Roupas,Dolorem,Apple,4,3036.81,1661.92,30,116.31,app,Débito,1,Recusado,Jadlog,Entregue
2648,PED-92103,2025-11-20,2024-01-30,259,José Pedro Dias,sarah58@example.org,Garcia,AL,Eletrônicos,Quisquam,LG,1,1755.37,2332.86,30,47.6,Aplicativo,Pix,2,aprovado,Jadlog,Entregue
2649,PED-95818,2025-10-30,2025-11-25,1002,Clarice Costa,ymartins@example.net,Gonçalves,TO,eletronicos,Neque,Apple,5,3140.11,2207.52,0,96.65,App,Boleto,6,Aprovado,Jadlog,Em trânsito
2650,PED-88113,2025-04-21,2024-06-01,98,Dr. Gustavo Gonçalves,zmendes@example.org,Pimenta da Mata,SP,eletronicos,Nihil,Adidas,3,1228.89,1304.22,0,12.42,app,Débito,2,Pendente,Total Express,Atrasado
2651,PED-54899,2025-11-14,2024-04-11,1129,Guilherme Ramos,jda-luz@example.com,Mendonça,PI,Beleza,Rerum,LG,4,1406.3,2970.62,0,2.1,Aplicativo,Crédito,6,Pendente,Jadlog,Entregue
2652,PED-23232,2025-03-06,2024-08-25,266,Luiz Fernando Barros,melolaura@example.com,Vieira do Galho,CE,Eletrônicos,Aut,Nike,4,432.27,1390.96,10,52.73,app,Boleto,1,Recusado,Jadlog,Entregue
2653,PED-43261,2024-10-30,2026-01-14,366,Caleb Vargas,ana-laura86@example.org,Brito de Novaes,MS,eletronicos,Consequuntur,Samsung,3,1432.75,1593.26,10,111.58,App,Pix,12,Aprovado,Correios,Em trânsito
2654,PED-77435,2025-01-22,2024-12-04,510,Sr. Breno Lima,maria-julia55@example.org,Fogaça,MA,Eletrônicos,Placeat,LG,3,2268.27,2890.53,30,86.37,app,Pix,1,aprovado,Total Express,Atrasado
2655,PED-54611,2025-08-07,2024-09-11,997,Daniela Moura,freitassophia@example.net,Dias,RR,Roupas,Culpa,Apple,4,1385.02,2906.82,0,39.9,SITE,Boleto,1,Recusado,Correios,Entregue
2656,PED-41380,2025-04-07,2025-10-23,927,Ana Julia Mendes,brenda45@example.net,Oliveira,MS,Casa,Ut,LG,1,521.29,3254.08,10,69.13,SITE,Pix,1,Pendente,Total Express,Entregue
2657,PED-14655,2024-05-19,2024-07-28,622,Dom da Conceição,asafe09@example.org,Lopes do Norte,PB,eletronicos,Quisquam,Nike,2,2327.51,2872.44,20,69.96,Aplicativo,Crédito,1,Pendente,Total Express,Atrasado
2658,PED-90472,2025-12-31,2025-02-27,1057,Dra. Joana Pimenta,ravy43@example.com,Lima de Fernandes,MG,Casa,Et,Genérica,4,3320.89,463.29,0,115.29,Site,Crédito,2,Recusado,Correios,Atrasado
2659,PED-97814,2024-05-15,2024-08-14,1078,Dr. Lucas Nogueira,pereiramaria-helena@example.com,da Costa de Montenegro,RJ,Casa,Voluptatum,Apple,5,544.28,511.44,20,84.82,SITE,Pix,1,Aprovado,Jadlog,Entregue
2660,PED-93920,2025-02-25,2024-04-01,688,Ravy Pereira,raul67@example.net,Macedo,AM,Eletrônicos,Quidem,Genérica,3,1639.31,654.4,20,16.26,App,Débito,3,Recusado,Jadlog,Em trânsito
2661,PED-18462,2025-03-15,2026-01-27,1143,Clarice Araújo,jesusluna@example.com,Mendes da Praia,RJ,Casa,Architecto,Apple,1,2360.08,1936.7,0,79.85,Site,Crédito,1,Aprovado,Jadlog,Atrasado
2662,PED-53948,2024-02-24,2025-03-11,40,Dr. Antônio Rocha,eda-conceicao@example.com,Garcia de Ferreira,SP,Casa,Culpa,LG,2,2164.41,1791.51,30,7.36,app,Pix,2,aprovado,Correios,Em trânsito
2663,PED-36662,2025-12-12,2025-04-07,1184,Liz Lima,brendaandrade@example.org,Garcia de Vargas,RJ,Roupas,Aut,LG,1,2703.21,860.13,0,63.56,App,Boleto,1,Aprovado,Jadlog,Entregue
2664,PED-90387,2026-01-03,2024-11-19,462,Bento Oliveira,xoliveira@example.org,Gomes,SC,Beleza,Omnis,LG,5,2553.56,1788.46,0,47.58,SITE,Débito,1,aprovado,Correios,Entregue
2665,PED-36572,2024-12-07,2025-01-09,934,Dr. Mathias Viana,yuri01@example.com,Nascimento,DF,Beleza,Dignissimos,LG,5,1074.65,2464.08,10,118.33,app,Pix,12,Pendente,Correios,Em trânsito
2666,PED-61208,2025-01-24,2024-12-28,886,Ryan Novais,isaque77@example.net,Mendes,TO,Casa,Eveniet,Apple,2,1994.04,344.19,0,33.5,Site,Débito,1,Aprovado,Correios,Entregue
2667,PED-36699,2025-05-30,2025-02-02,411,Gabriel Pacheco,maria-florcunha@example.org,Aparecida de Mendes,TO,Beleza,Ut,Apple,4,1384.59,2812.81,10,19.46,App,Débito,1,Recusado,Correios,Entregue
2668,PED-32404,2025-02-12,2024-11-10,620,Eduardo Borges,leonardo49@example.com,Barbosa do Amparo,DF,Beleza,Repellat,Samsung,4,1483.74,3366.72,0,30.06,app,Boleto,1,Pendente,Jadlog,Entregue
2669,PED-39681,2024-03-24,2024-02-25,1077,Caroline Cavalcanti,hfogaca@example.net,Cassiano do Campo,CE,Eletrônicos,Magnam,Nike,1,1791.63,2938.11,0,92.72,app,Boleto,1,Recusado,Correios,Atrasado
2670,PED-68836,2024-09-25,2024-02-06,160,Leonardo Silva,stellacavalcanti@example.org,Costela,MS,Eletrônicos,Mollitia,Apple,2,902.47,1113.73,10,24.67,SITE,Crédito,1,Aprovado,Total Express,Em trânsito
2671,PED-61611,2025-01-02,2025-10-05,290,Mariane da Cunha,zribeiro@example.net,da Conceição,GO,Eletrônicos,Quidem,Samsung,5,1149.63,1167.46,10,32.24,App,Boleto,3,Pendente,Correios,Em trânsito
2672,PED-48057,2025-02-27,2025-07-17,11,Davi Luiz Macedo,barbosavitor-gabriel@example.org,Vasconcelos,GO,Roupas,Libero,Adidas,5,3230.82,3440.72,10,72.43,app,Boleto,6,aprovado,Jadlog,Atrasado
2673,PED-14027,2024-06-08,2024-05-02,331,Levi Aparecida,paulo86@example.org,Porto,AP,Casa,Distinctio,Adidas,2,462.74,2965.87,0,97.72,Site,Crédito,1,Aprovado,Correios,Em trânsito
2674,PED-67721,2025-01-27,2025-11-23,1108,Lívia Mendonça,augustoporto@example.org,Ramos da Serra,ES,Roupas,Aliquam,LG,3,2382.44,3467.54,0,75.8,Aplicativo,Pix,6,aprovado,Jadlog,Atrasado
2675,PED-15406,2025-09-23,2024-09-10,842,Dr. José Pedro Pinto,eloa11@example.org,Guerra de Barbosa,RJ,eletronicos,Alias,LG,1,873.76,1753.38,30,28.05,app,Boleto,1,Aprovado,Jadlog,Entregue
2676,PED-62346,2024-06-17,2025-02-19,73,André Pereira,rfonseca@example.com,Jesus,RN,Beleza,Quod,Nike,1,1409.72,2363.57,0,104.38,Aplicativo,Pix,3,Pendente,Total Express,Atrasado
2677,PED-40854,2024-05-24,2025-05-28,1187,Levi Lopes,santosmanuela@example.net,Cardoso,PE,Beleza,Reprehenderit,Adidas,4,96.78,2917.26,30,40.08,SITE,Boleto,3,Pendente,Total Express,Em trânsito
2678,PED-12258,2025-03-29,2024-07-25,483,Dante Barros,yasmin52@example.net,Andrade,RS,Casa,Ad,Genérica,4,3190.87,1823.53,0,100.11,Site,Crédito,3,Pendente,Correios,Em trânsito
2679,PED-86452,2024-05-05,2025-02-22,295,Srta. Alexia Dias,joao-guilherme99@example.net,Lima do Oeste,TO,eletronicos,Earum,Adidas,3,1663.95,2635.8,20,27.21,SITE,Débito,1,Aprovado,Jadlog,Entregue
2680,PED-24887,2024-10-14,2024-07-20,1049,Joaquim Aragão,enzogomes@example.org,Araújo de Pastor,PR,Casa,Velit,Apple,5,2837.68,466.4,30,0.49,Aplicativo,Boleto,1,Aprovado,Correios,Entregue
2681,PED-33598,2024-09-03,2026-01-25,1142,João Felipe Gonçalves,meloalexandre@example.net,Cassiano de Farias,PR,Beleza,Non,Genérica,4,1818.74,398.4,20,102.74,Site,Débito,6,aprovado,Total Express,Em trânsito
2682,PED-73744,2025-09-07,2024-03-04,467,Esther Novaes,cjesus@example.com,Campos,ES,Roupas,Ea,Nike,5,1098.11,1601.66,0,63.76,app,Boleto,3,aprovado,Jadlog,Atrasado
2683,PED-92216,2025-05-25,2025-01-17,798,Dom Duarte,leonardo94@example.org,da Luz,AM,Casa,Praesentium,Adidas,2,2358.78,134.29,0,98.36,Aplicativo,Crédito,2,aprovado,Total Express,Em trânsito
2684,PED-69161,2024-09-07,2024-04-13,22,Lucas Cavalcante,mathiascaldeira@example.net,Sales,SC,eletronicos,At,Adidas,2,622.66,506.8,10,9.06,app,Débito,2,aprovado,Total Express,Entregue
2685,PED-48961,2025-01-29,2024-07-12,500,Giovanna Porto,maria-cecilia78@example.org,Freitas das Pedras,AL,Roupas,Ab,Samsung,5,1576.57,2721.65,0,28.03,Site,Boleto,12,Aprovado,Total Express,Entregue
2686,PED-42394,2024-02-16,2024-11-03,433,Ana Ferreira,ribeirorhavi@example.com,Nogueira,AL,Roupas,Vero,Samsung,1,3050.42,2258.01,20,44.26,Aplicativo,Pix,2,Recusado,Total Express,Atrasado
2687,PED-88904,2025-08-02,2025-11-27,284,Sr. Yan Vargas,noah59@example.com,da Mata,TO,Beleza,Porro,Apple,1,1368.31,3015.14,10,3.71,Site,Pix,2,aprovado,Total Express,Em trânsito
2688,PED-87927,2024-08-13,2024-08-18,1034,Kamilly Machado,rmendes@example.net,da Luz,BA,Beleza,Dolores,Apple,5,1902.33,2373.6,20,1.99,app,Crédito,6,aprovado,Jadlog,Em trânsito
2689,PED-85477,2026-01-07,2025-11-07,114,Rebeca Castro,vrios@example.net,Monteiro,RN,Beleza,Consequuntur,LG,2,1755.25,2713.06,10,18.58,Aplicativo,Pix,1,Pendente,Total Express,Em trânsito
2690,PED-36399,2026-01-14,2024-11-15,115,Luiz Fernando Pinto,sophiapastor@example.com,Guerra,PB,Beleza,Aliquid,Nike,1,1334.12,1823.78,20,87.45,Aplicativo,Boleto,1,Recusado,Jadlog,Entregue
2691,PED-62834,2025-03-07,2025-05-22,236,Benício Guerra,hmoura@example.com,Costela,MT,Casa,Quasi,LG,4,772.74,554.19,20,117.08,App,Débito,1,Recusado,Jadlog,Entregue
2692,PED-48910,2024-04-08,2025-06-26,52,Dr. João Miguel Marques,mariah35@example.com,Sá,PA,eletronicos,Eos,Nike,2,2211.14,1039.66,0,79.92,app,Boleto,3,Pendente,Jadlog,Em trânsito
2693,PED-45072,2025-05-02,2025-08-12,48,Apollo Lima,gustavocarvalho@example.net,Lima,SE,Beleza,Soluta,LG,5,1922.12,2319.62,0,8.17,App,Crédito,1,aprovado,Jadlog,Em trânsito
2694,PED-54302,2026-01-01,2025-09-08,812,Sra. Manuella Silveira,lorenabarros@example.com,Fernandes de Goiás,AM,eletronicos,Repellat,Nike,4,1224.55,1324.22,0,65.76,app,Crédito,1,Recusado,Total Express,Em trânsito
2695,PED-39269,2024-12-24,2024-12-07,527,Anthony Cardoso,isadoraduarte@example.com,Campos,SC,eletronicos,Neque,LG,2,2381.34,2323.7,0,52.78,Site,Pix,2,aprovado,Total Express,Entregue
