id_cliente,nome,email,sexo,data_nascimento,cidade,estado,data_cadastro,canal_aquisicao,tipo_cliente,score_credito
1385,Letícia Teixeira,moraesmarcelo@example.com,F,1954-08-11,Guerra,RN,2025-06-02,Social,PF,800
1386,Theo Machado,arthur-gabriel58@example.com,f,1992-03-09,Albuquerque do Oeste,PR,2023-03-06,Social,PJ,615
1387,Luan Caldeira,unovaes@example.org,f,1983-10-11,Montenegro de Minas,se,2025-03-03,Organico,PF,337
1388,João Pedro Abreu,samuel50@example.net,m,1999-05-23,da Mota,MT,2023-08-26,Orgânico,PJ,343
1389,Pedro Novaes,hmontenegro@example.com,f,1941-01-13,Pereira de Sampaio,BA,2025-08-08,ads,PJ,835
1390,Heloisa Nogueira,jgarcia@example.com,f,1955-05-19,Albuquerque,mt,2023-05-04,Social,PF,893
1391,Dr. Kaique Correia,eduardo88@example.org,F,1971-05-09,Rodrigues,MA,2023-09-08,Ads,PJ,444
1392,João Miguel Vasconcelos,joao-felipenovais@example.com,f,1949-11-27,Moraes,rn,2025-11-05,Ads,pf,346
1393,Evelyn Nunes,sousaluna@example.org,F,1955-10-25,Leão,pi,2024-03-22,ads,PF,476
1394,Emilly Campos,barbosabrayan@example.org,M,1967-11-16,Cirino de Nascimento,Minas Gerais,2023-03-28,Ads,pf,474
1395,Maysa da Conceição,bernardo98@example.net,M,1979-06-24,Silveira,AL,2025-05-30,Ads,pf,525
1396,Dr. Benício Pastor,josuefernandes@example.org,M,1966-10-16,Freitas,SP,2025-02-02,Organico,pf,711
1397,Leonardo Carvalho,rda-cunha@example.org,m,1995-04-07,Novaes,PE,2025-11-23,Social,PJ,440
1398,Luana Marques,jcirino@example.com,m,1984-12-21,Lopes,MT,2023-05-07,Ads,PJ,477
1399,Ana Julia Vieira,marianeduarte@example.org,m,1991-09-22,Vargas de Lima,ES,2024-10-26,Ads,pf,444
1400,Rebeca Vargas,vitoria07@example.org,f,1992-04-30,Moreira do Campo,AC,2024-11-14,Orgânico,PJ,468
1401,Marina Pastor,ecasa-grande@example.org,f,1950-11-14,Martins do Norte,MG,2023-07-24,Social,PF,436
1402,Hadassa Monteiro,da-luznicole@example.net,M,1994-12-24,da Conceição da Prata,rn,2025-09-28,Social,pf,461
1403,Ana Clara da Cunha,leticialeao@example.org,M,1953-04-20,da Mata,Distrito Federal,2023-05-31,Ads,PF,307
1404,Maria Cecília Costa,mariane69@example.net,F,1966-06-10,Sales Grande,RJ,2023-10-23,Social,pf,726
1405,Dr. Lucas Castro,souzamaria-julia@example.net,f,1993-01-05,Sá da Praia,rr,2023-12-06,ads,PF,446
1406,Noah Lima,luisa41@example.com,m,1962-08-15,da Cruz de Pastor,pa,2024-06-15,Organico,pf,544
1407,Sra. Gabrielly Martins,thiago23@example.com,F,1960-04-22,Cirino de Mendes,pb,2023-05-04,Ads,PJ,484
1408,Melina da Mota,acavalcanti@example.org,f,1957-08-28,Jesus,mg,2025-09-05,Ads,PJ,608
1409,André Aragão,vicente75@example.net,m,1987-06-28,Farias,Minas Gerais,2025-09-30,Ads,PJ,541
1410,Maria Liz Lopes,marcelamendonca@example.net,F,1944-10-10,Lima de Pires,MT,2024-05-06,Social,PF,670
1411,Theo Nunes,mfreitas@example.org,F,2007-10-10,Souza da Prata,Amazonas,2024-12-05,ads,pf,354
1412,Davi Lucas Fernandes,sarah74@example.org,F,1957-03-07,Carvalho das Flores,SP,2024-11-05,ads,PJ,785
1413,Thiago Moraes,iguerra@example.net,f,1942-02-17,Cirino da Praia,BA,2024-04-19,ads,PJ,344
1414,Sr. Pedro Castro,mendespedro-miguel@example.org,M,1960-09-04,da Mata,pr,2025-05-12,Orgânico,pf,514
1415,Ana Beatriz Aragão,thiagofogaca@example.org,f,2004-04-27,Albuquerque da Mata,Acre,2024-04-16,Orgânico,PJ,764
1416,Zoe Cunha,barbarada-mota@example.net,M,1982-08-17,Fernandes,PI,2024-05-15,Ads,PJ,480
1417,Lunna Montenegro,tnascimento@example.org,F,1986-12-06,Martins do Amparo,RO,2024-04-12,Organico,PJ,418
1418,Hellena Ribeiro,henry-gabrielsilva@example.net,M,1992-01-11,Souza,PI,2024-03-30,Organico,PJ,893
1419,Dr. Anthony Borges,rioslorena@example.net,m,1986-03-10,Porto de Jesus,Pará,2023-11-24,ads,PJ,633
1420,Sabrina Casa Grande,limaaugusto@example.com,F,1943-02-14,Fogaça Paulista,BA,2025-05-25,Orgânico,PF,400
1421,Vinícius Machado,davipereira@example.org,F,1991-09-14,Sá do Oeste,ap,2023-10-10,Organico,PF,684
1422,Carlos Eduardo Leão,juliacosta@example.net,F,1943-03-05,Fernandes de Pires,PE,2025-02-22,Organico,PJ,796
1423,Gael Henrique Nascimento,kdias@example.net,M,1981-09-17,Ramos,Piauí,2025-04-21,ads,PF,765
1424,Ana Julia Rocha,garciacaleb@example.com,F,1970-01-10,Ribeiro,Sergipe,2023-09-17,Orgânico,PF,768
1425,Aurora Fonseca,moreiraenzo@example.net,F,1967-02-08,Sousa de Guerra,pa,2023-05-29,Orgânico,pf,507
1426,Sr. Bryan Lopes,emanuelly07@example.org,m,2006-06-22,Silva,CE,2025-01-06,Ads,PJ,882
1427,Ravy Azevedo,vitor-gabriel23@example.org,M,1951-11-21,da Rosa do Sul,Santa Catarina,2023-12-14,ads,PF,776
1428,Rodrigo Costa,qmendonca@example.net,f,1985-02-06,Ramos,Piauí,2023-03-06,ads,pf,525
1429,Brayan Sousa,riosravy@example.org,m,2000-04-04,Cassiano de Fonseca,pa,2023-08-07,ads,PJ,474
1430,Luara Silva,kmachado@example.com,F,1944-12-17,Borges das Flores,BA,2024-11-03,Organico,PJ,800
1431,Ian Leão,martinsolivia@example.net,F,2007-10-23,Novais,sc,2023-03-14,Organico,pf,585
1432,Matheus Pastor,calebe26@example.org,M,1944-04-19,Sales,ce,2025-03-08,Organico,PJ,552
1433,Bernardo Aparecida,enricosousa@example.net,F,1958-04-30,Machado do Galho,Pernambuco,2025-08-10,Organico,PJ,527
1434,Luana Pacheco,uteixeira@example.net,F,1960-04-23,Freitas,ro,2024-08-24,Ads,pf,345
1435,Dr. Enrico Moreira,fernando74@example.net,M,1955-10-21,Melo das Flores,Espírito Santo,2025-01-10,Social,PF,735
1436,Maria Vitória Marques,da-conceicaolunna@example.org,f,1940-06-15,Gomes,Espírito Santo,2026-01-12,Ads,pf,807
1437,Vitória Porto,danielacirino@example.com,F,1980-02-03,Caldeira,MA,2024-03-07,Social,PF,716
1438,Aylla Pinto,xda-cunha@example.com,F,1950-11-20,Santos,AL,2025-03-07,Orgânico,pf,544
1439,Maria Isis Cardoso,diegomarques@example.com,M,1997-07-07,Monteiro de Goiás,TO,2024-02-19,Organico,PJ,612
1440,Sr. Francisco Lopes,ocavalcanti@example.org,F,1973-10-29,da Costa das Flores,es,2025-08-16,Organico,PJ,897
1441,Sarah Sá,luccaalbuquerque@example.com,M,1951-10-09,Gomes,Rio Grande do Norte,2023-11-15,Organico,PF,715
1442,Léo Fogaça,mcampos@example.org,F,1959-02-07,da Cunha Grande,Rio Grande do Sul,2023-05-09,Organico,PJ,301
1443,João Lucas Albuquerque,goncalveseduarda@example.org,M,1988-09-09,Pacheco,Paraná,2026-01-08,Orgânico,PJ,333
1444,Alana Novais,bruna57@example.net,m,1944-03-15,Sampaio do Oeste,Espírito Santo,2024-09-08,Orgânico,PJ,855
1445,Paulo Sales,santosdante@example.org,F,2000-12-30,Fonseca,pr,2025-07-10,Ads,PJ,643
1446,Allana Santos,bda-rosa@example.org,M,1997-01-14,Marques Grande,pa,2026-01-21,Orgânico,PF,413
1447,Mateus Machado,gabrielalbuquerque@example.org,f,1946-11-11,Dias Paulista,Roraima,2025-06-23,Organico,PJ,341
1448,Sr. Leonardo Duarte,xoliveira@example.net,m,1987-07-03,Brito Grande,Paraná,2023-12-23,ads,PJ,872
1449,Rhavi Nogueira,ferreiramaria@example.net,M,1949-05-19,Moura,rn,2023-04-18,ads,PF,642
1450,Benjamin Nascimento,eda-mata@example.com,F,1991-02-06,Carvalho,sp,2025-07-07,Ads,PJ,789
1451,Ravy Silveira,dmartins@example.net,F,1987-02-11,da Mata de Freitas,ap,2026-01-06,ads,pf,661
1452,Maria Helena Rezende,da-rochadaniel@example.com,m,1953-07-03,Silveira,pe,2025-01-09,Organico,pf,355
1453,Maria Flor Rezende,maria-ceciliaalves@example.com,M,1979-04-01,Pacheco,Piauí,2024-07-27,Orgânico,pf,797
1454,Mariana da Rocha,pereiraleo@example.net,M,1988-06-07,Pereira do Oeste,Rio Grande do Sul,2023-03-24,Social,PJ,845
1455,Isabela Alves,ana-sophia04@example.net,m,1983-08-29,Castro Paulista,Mato Grosso,2024-06-21,Social,pf,367
1456,João Guilherme Rios,leo40@example.net,F,1943-01-20,Costela,Ceará,2023-04-19,Ads,PF,700
1457,Lavínia Siqueira,pereiraluiz-felipe@example.com,F,1976-09-27,Costela,Roraima,2023-06-30,Ads,PF,468
1458,Bárbara Jesus,bgoncalves@example.com,m,1969-07-26,Cardoso do Norte,DF,2025-10-11,ads,pf,454
1459,Maria Cecília Gomes,wsouza@example.com,F,1955-11-01,Nascimento do Campo,al,2023-11-19,Ads,pf,726
1460,Sra. Stephany Macedo,thiago65@example.com,F,1966-03-03,Carvalho,Paraná,2024-11-05,Orgânico,pf,754
1461,Marcos Vinicius Cassiano,cunharaquel@example.com,M,1967-01-07,Viana,Ceará,2025-12-24,ads,PF,322
1462,Ana Lívia Albuquerque,otaviofarias@example.net,F,1947-05-13,Rocha,am,2023-12-28,Orgânico,pf,892
1463,Juliana Pimenta,asa@example.org,m,1998-03-11,Cunha,ba,2025-06-14,Orgânico,pf,842
1464,Raquel da Rocha,davi-lucas95@example.net,f,1943-04-22,Monteiro do Norte,Sergipe,2025-06-26,Orgânico,PJ,435
1465,Dra. Yasmin da Cunha,xferreira@example.net,m,1971-04-14,Brito,DF,2025-12-12,Orgânico,PF,795
1466,Bruna Barros,bpires@example.net,m,1940-05-15,Nogueira do Galho,Alagoas,2023-08-23,Ads,PF,661
1467,Evelyn Pacheco,fogacamaria-liz@example.net,m,1960-09-09,da Cunha,Alagoas,2023-09-18,ads,PJ,464
1468,Esther Abreu,mendesmatteo@example.com,m,1993-12-15,Vasconcelos da Serra,GO,2024-02-04,ads,PJ,457
1469,Maria Flor da Paz,ana-lauraporto@example.com,F,1991-12-03,Castro,BA,2024-03-30,Ads,PF,624
1470,João Felipe Pimenta,ecarvalho@example.org,F,1984-02-02,Fernandes,Piauí,2026-01-08,Orgânico,pf,488
1471,Léo Brito,joao40@example.com,F,1958-10-11,Câmara,sc,2025-01-29,Ads,PJ,624
1472,Thales Moreira,salesapollo@example.com,m,1949-05-23,Mendes do Galho,SP,2023-07-11,Orgânico,pf,852
1473,Sr. Ryan da Mata,hnascimento@example.net,F,2007-10-15,Cavalcante,rr,2025-05-18,Orgânico,PF,325
1474,Sara Aragão,isis54@example.org,f,1992-04-26,Rocha de Abreu,Espírito Santo,2025-08-19,ads,pf,627
1475,Brenda Novais,garciaisis@example.org,F,1943-12-03,Lima,AP,2024-02-14,Social,PJ,639
1476,Srta. Antonella Barbosa,pietraalmeida@example.com,m,1971-08-08,das Neves Verde,Amapá,2023-05-26,Orgânico,PJ,450
1477,Théo Leão,da-cruzgiovanna@example.com,f,2002-07-10,Barbosa de Guerra,Mato Grosso,2023-10-28,Ads,PJ,790
1478,Júlia Câmara,sophia74@example.net,M,1992-12-17,da Mata do Galho,SC,2024-06-12,Social,PF,615
1479,Ana Luiza Costela,pedro-miguelaraujo@example.com,M,1993-07-08,da Cunha de Goiás,Goiás,2025-02-05,Social,PF,756
1480,Marcelo Correia,kcosta@example.com,m,1963-11-30,Pimenta do Norte,MS,2023-08-04,Orgânico,PF,499
1481,Srta. Lívia Martins,isales@example.com,F,1996-04-26,das Neves,Espírito Santo,2025-12-15,ads,PF,385
1482,Sr. Enrico Rodrigues,caio76@example.org,f,1990-09-24,Rodrigues Paulista,es,2024-12-19,Ads,PJ,703
1483,João Dias,antonioda-costa@example.net,F,1951-09-01,Cassiano,Espírito Santo,2023-06-15,Orgânico,PJ,823
1484,Hellena Sousa,ana-carolinasilva@example.net,M,1949-02-22,Novais,ma,2025-07-24,Orgânico,pf,451
1485,Vicente Fernandes,oliveiralorenzo@example.net,f,2006-01-08,Fonseca de Fernandes,Mato Grosso,2025-11-25,Organico,pf,312
1486,Henry Gabriel Montenegro,pintoester@example.org,m,1951-07-05,Borges das Flores,Pará,2025-07-06,Orgânico,pf,756
1487,Sr. Yan Pastor,thales25@example.net,M,1990-03-12,Moreira da Serra,PR,2025-08-21,Organico,PJ,725
1488,Dr. Rhavi da Rocha,juliavasconcelos@example.org,f,1956-05-28,Ribeiro,Tocantins,2023-12-02,ads,PJ,734
1489,Dra. Allana Mendes,silvaana-laura@example.org,f,1969-04-17,Costa,AC,2024-11-08,Social,PJ,388
1490,Maysa Almeida,yagoda-mata@example.org,F,1943-10-10,Barros do Sul,RN,2025-12-23,Orgânico,pf,837
1491,Bruno Gomes,nascimentomaria-laura@example.org,m,1996-09-25,Andrade,MS,2024-06-01,Social,pf,390
1492,Luiz Henrique Ramos,nicolasdas-neves@example.net,M,1981-10-05,Viana das Flores,Amapá,2024-08-04,Orgânico,pf,479
1493,Lívia Barbosa,uda-cunha@example.org,f,1991-11-05,Barros,rr,2026-01-17,Social,PF,504
1494,Liam Rodrigues,ibarros@example.net,F,1984-08-03,Garcia,Rondônia,2024-08-11,Orgânico,PJ,802
1495,Dra. Maria Fernanda Gomes,ivargas@example.net,M,2007-08-19,Almeida,Rio Grande do Sul,2023-05-13,Social,pf,805
1496,Ísis Ferreira,qsales@example.net,f,1951-09-30,da Rosa,PA,2023-06-28,Ads,PF,457
1497,Anthony Duarte,vitor-gabrielaragao@example.net,m,1966-06-18,Pimenta das Flores,Espírito Santo,2025-01-29,Organico,PF,594
1498,Fernanda Nunes,vitor-hugocostela@example.net,f,1948-01-24,Borges,RS,2023-06-12,Organico,PJ,550
1499,Juliana Monteiro,costajoaquim@example.net,M,2002-05-01,Farias de Araújo,RJ,2025-05-28,Orgânico,pf,368
1500,Emanuel Cavalcanti,laviniada-cunha@example.org,m,2005-05-09,da Luz,ma,2023-02-20,Organico,PJ,746
